mw-allpages-chunk href,mw-allpages-chunk
https://wiki.wizard101central.com/wiki/Item:All_Souls_Cranium_Wand_(Level_10%2B),Item:All Souls Cranium Wand (Level 10+)
https://wiki.wizard101central.com/wiki/Item:Aggressive_Traveler_Shoes_(Level_160%2B),Item:Aggressive Traveler Shoes (Level 160+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Cranium_Wand_(Level_100%2B),Item:All Souls Cranium Wand (Level 100+)
https://wiki.wizard101central.com/wiki/Item:Aggressive_Traveler_Shoes_(Level_170%2B),Item:Aggressive Traveler Shoes (Level 170+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Cranium_Wand_(Level_110%2B),Item:All Souls Cranium Wand (Level 110+)
https://wiki.wizard101central.com/wiki/Item:Aggressive_Traveler_Tool_(Level_150%2B),Item:Aggressive Traveler Tool (Level 150+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Cranium_Wand_(Level_120%2B),Item:All Souls Cranium Wand (Level 120+)
https://wiki.wizard101central.com/wiki/Item:Aggressive_Traveler_Tool_(Level_160%2B),Item:Aggressive Traveler Tool (Level 160+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Cranium_Wand_(Level_130%2B),Item:All Souls Cranium Wand (Level 130+)
https://wiki.wizard101central.com/wiki/Item:Aggressive_Traveler_Tool_(Level_170%2B),Item:Aggressive Traveler Tool (Level 170+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Cranium_Wand_(Level_20%2B),Item:All Souls Cranium Wand (Level 20+)
https://wiki.wizard101central.com/wiki/Item:Aggressive_Traveler_Trinket_(Level_150%2B),Item:Aggressive Traveler Trinket (Level 150+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Cranium_Wand_(Level_30%2B),Item:All Souls Cranium Wand (Level 30+)
https://wiki.wizard101central.com/wiki/Item:Aggressive_Traveler_Trinket_(Level_160%2B),Item:Aggressive Traveler Trinket (Level 160+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Cranium_Wand_(Level_40%2B),Item:All Souls Cranium Wand (Level 40+)
https://wiki.wizard101central.com/wiki/Item:Aggressive_Traveler_Trinket_(Level_170%2B),Item:Aggressive Traveler Trinket (Level 170+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Cranium_Wand_(Level_50%2B),Item:All Souls Cranium Wand (Level 50+)
https://wiki.wizard101central.com/wiki/Item:Aggressive_Traveler_Wrench_(Level_150%2B),Item:Aggressive Traveler Wrench (Level 150+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Cranium_Wand_(Level_60%2B),Item:All Souls Cranium Wand (Level 60+)
https://wiki.wizard101central.com/wiki/Item:Aggressive_Traveler_Wrench_(Level_160%2B),Item:Aggressive Traveler Wrench (Level 160+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Cranium_Wand_(Level_70%2B),Item:All Souls Cranium Wand (Level 70+)
https://wiki.wizard101central.com/wiki/Item:Aggressive_Traveler_Wrench_(Level_170%2B),Item:Aggressive Traveler Wrench (Level 170+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Cranium_Wand_(Level_80%2B),Item:All Souls Cranium Wand (Level 80+)
https://wiki.wizard101central.com/wiki/Item:Ahnic%27s_Cloak,Item:Ahnic's Cloak
https://wiki.wizard101central.com/wiki/Item:All_Souls_Cranium_Wand_(Level_90%2B),Item:All Souls Cranium Wand (Level 90+)
https://wiki.wizard101central.com/wiki/Item:Ahnic%27s_Ethereal_Pendant,Item:Ahnic's Ethereal Pendant
https://wiki.wizard101central.com/wiki/Item:All_Souls_Finery_(Any_Level),Item:All Souls Finery (Any Level)
https://wiki.wizard101central.com/wiki/Item:Ahnic%27s_Rational_Hood,Item:Ahnic's Rational Hood
https://wiki.wizard101central.com/wiki/Item:All_Souls_Finery_(Level_10%2B),Item:All Souls Finery (Level 10+)
https://wiki.wizard101central.com/wiki/Item:Aiuchi%27s_Dazed_Slippers,Item:Aiuchi's Dazed Slippers
https://wiki.wizard101central.com/wiki/Item:All_Souls_Finery_(Level_100%2B),Item:All Souls Finery (Level 100+)
https://wiki.wizard101central.com/wiki/Item:Aiuchi%27s_Effortless_Footwraps,Item:Aiuchi's Effortless Footwraps
https://wiki.wizard101central.com/wiki/Item:All_Souls_Finery_(Level_110%2B),Item:All Souls Finery (Level 110+)
https://wiki.wizard101central.com/wiki/Item:Aiuchi%27s_Enlivened_Footwraps,Item:Aiuchi's Enlivened Footwraps
https://wiki.wizard101central.com/wiki/Item:All_Souls_Finery_(Level_120%2B),Item:All Souls Finery (Level 120+)
https://wiki.wizard101central.com/wiki/Item:Aiuchi%27s_Shortblade,Item:Aiuchi's Shortblade
https://wiki.wizard101central.com/wiki/Item:All_Souls_Finery_(Level_130%2B),Item:All Souls Finery (Level 130+)
https://wiki.wizard101central.com/wiki/Item:Aiuchi%27s_Soul-Searching_Ring,Item:Aiuchi's Soul-Searching Ring
https://wiki.wizard101central.com/wiki/Item:All_Souls_Finery_(Level_20%2B),Item:All Souls Finery (Level 20+)
https://wiki.wizard101central.com/wiki/Item:Aiuchi%27s_Tunic_of_Misfortune,Item:Aiuchi's Tunic of Misfortune
https://wiki.wizard101central.com/wiki/Item:All_Souls_Finery_(Level_30%2B),Item:All Souls Finery (Level 30+)
https://wiki.wizard101central.com/wiki/Item:Akilles%27_Blazing_Helm,Item:Akilles' Blazing Helm
https://wiki.wizard101central.com/wiki/Item:All_Souls_Finery_(Level_40%2B),Item:All Souls Finery (Level 40+)
https://wiki.wizard101central.com/wiki/Item:Akori%27s_Dagger_of_Darkness,Item:Akori's Dagger of Darkness
https://wiki.wizard101central.com/wiki/Item:All_Souls_Finery_(Level_50%2B),Item:All Souls Finery (Level 50+)
https://wiki.wizard101central.com/wiki/Item:Akori%27s_Deepwater_Amulet,Item:Akori's Deepwater Amulet
https://wiki.wizard101central.com/wiki/Item:All_Souls_Finery_(Level_60%2B),Item:All Souls Finery (Level 60+)
https://wiki.wizard101central.com/wiki/Item:Akori%27s_Robe,Item:Akori's Robe
https://wiki.wizard101central.com/wiki/Item:All_Souls_Finery_(Level_70%2B),Item:All Souls Finery (Level 70+)
https://wiki.wizard101central.com/wiki/Item:Akuji%27s_Cloak_of_the_Zealous,Item:Akuji's Cloak of the Zealous
https://wiki.wizard101central.com/wiki/Item:All_Souls_Finery_(Level_80%2B),Item:All Souls Finery (Level 80+)
https://wiki.wizard101central.com/wiki/Item:Akuji%27s_Deck_of_Premise,Item:Akuji's Deck of Premise
https://wiki.wizard101central.com/wiki/Item:All_Souls_Finery_(Level_90%2B),Item:All Souls Finery (Level 90+)
https://wiki.wizard101central.com/wiki/Item:Akuji%27s_Entranced_Knife,Item:Akuji's Entranced Knife
https://wiki.wizard101central.com/wiki/Item:All_Souls_Hat_(Any_Level),Item:All Souls Hat (Any Level)
https://wiki.wizard101central.com/wiki/Item:Akuji%27s_Helm_of_Forethought,Item:Akuji's Helm of Forethought
https://wiki.wizard101central.com/wiki/Item:All_Souls_Hat_(Level_10%2B),Item:All Souls Hat (Level 10+)
https://wiki.wizard101central.com/wiki/Item:Akuji%27s_Meditative_Band,Item:Akuji's Meditative Band
https://wiki.wizard101central.com/wiki/Item:All_Souls_Hat_(Level_100%2B),Item:All Souls Hat (Level 100+)
https://wiki.wizard101central.com/wiki/Item:Akuji%27s_Slippers_of_the_Chorus,Item:Akuji's Slippers of the Chorus
https://wiki.wizard101central.com/wiki/Item:All_Souls_Hat_(Level_110%2B),Item:All Souls Hat (Level 110+)
https://wiki.wizard101central.com/wiki/Item:Alacrity%27s_Seal,Item:Alacrity's Seal
https://wiki.wizard101central.com/wiki/Item:All_Souls_Hat_(Level_120%2B),Item:All Souls Hat (Level 120+)
https://wiki.wizard101central.com/wiki/Item:Alaric%27s_Shivering_Band,Item:Alaric's Shivering Band
https://wiki.wizard101central.com/wiki/Item:All_Souls_Hat_(Level_130%2B),Item:All Souls Hat (Level 130+)
https://wiki.wizard101central.com/wiki/Item:Alchemist_Kepi%27s_Band,Item:Alchemist Kepi's Band
https://wiki.wizard101central.com/wiki/Item:All_Souls_Hat_(Level_20%2B),Item:All Souls Hat (Level 20+)
https://wiki.wizard101central.com/wiki/Item:Alea_of_Avernal_Fury_(Level_100%2B),Item:Alea of Avernal Fury (Level 100+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Hat_(Level_30%2B),Item:All Souls Hat (Level 30+)
https://wiki.wizard101central.com/wiki/Item:Alea_of_Avernal_Fury_(Level_170%2B),Item:Alea of Avernal Fury (Level 170+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Hat_(Level_40%2B),Item:All Souls Hat (Level 40+)
https://wiki.wizard101central.com/wiki/Item:Alea_of_Avernal_Fury_(Level_50%2B),Item:Alea of Avernal Fury (Level 50+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Hat_(Level_50%2B),Item:All Souls Hat (Level 50+)
https://wiki.wizard101central.com/wiki/Item:Alea_of_King_Avernus_(Level_100%2B),Item:Alea of King Avernus (Level 100+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Hat_(Level_60%2B),Item:All Souls Hat (Level 60+)
https://wiki.wizard101central.com/wiki/Item:Alea_of_King_Avernus_(Level_170%2B),Item:Alea of King Avernus (Level 170+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Hat_(Level_70%2B),Item:All Souls Hat (Level 70+)
https://wiki.wizard101central.com/wiki/Item:Alea_of_King_Avernus_(Level_50%2B),Item:Alea of King Avernus (Level 50+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Hat_(Level_80%2B),Item:All Souls Hat (Level 80+)
https://wiki.wizard101central.com/wiki/Item:Alea_of_Legendopia_(Level_100%2B),Item:Alea of Legendopia (Level 100+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Hat_(Level_90%2B),Item:All Souls Hat (Level 90+)
https://wiki.wizard101central.com/wiki/Item:Alea_of_Legendopia_(Level_170%2B),Item:Alea of Legendopia (Level 170+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Headwrap_(Any_Level),Item:All Souls Headwrap (Any Level)
https://wiki.wizard101central.com/wiki/Item:Alea_of_Legendopia_(Level_50%2B),Item:Alea of Legendopia (Level 50+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Headwrap_(Level_10%2B),Item:All Souls Headwrap (Level 10+)
https://wiki.wizard101central.com/wiki/Item:Alea_of_the_Lich_Lord_(Level_100%2B),Item:Alea of the Lich Lord (Level 100+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Headwrap_(Level_100%2B),Item:All Souls Headwrap (Level 100+)
https://wiki.wizard101central.com/wiki/Item:Alea_of_the_Lich_Lord_(Level_170%2B),Item:Alea of the Lich Lord (Level 170+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Headwrap_(Level_110%2B),Item:All Souls Headwrap (Level 110+)
https://wiki.wizard101central.com/wiki/Item:Alea_of_the_Lich_Lord_(Level_50%2B),Item:Alea of the Lich Lord (Level 50+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Headwrap_(Level_120%2B),Item:All Souls Headwrap (Level 120+)
https://wiki.wizard101central.com/wiki/Item:Alea_of_the_Night_Infernal_(Level_100%2B),Item:Alea of the Night Infernal (Level 100+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Headwrap_(Level_130%2B),Item:All Souls Headwrap (Level 130+)
https://wiki.wizard101central.com/wiki/Item:Alea_of_the_Night_Infernal_(Level_170%2B),Item:Alea of the Night Infernal (Level 170+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Headwrap_(Level_20%2B),Item:All Souls Headwrap (Level 20+)
https://wiki.wizard101central.com/wiki/Item:Alea_of_the_Night_Infernal_(Level_50%2B),Item:Alea of the Night Infernal (Level 50+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Headwrap_(Level_30%2B),Item:All Souls Headwrap (Level 30+)
https://wiki.wizard101central.com/wiki/Item:Alea_of_the_Re-Risen_(Level_100%2B),Item:Alea of the Re-Risen (Level 100+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Headwrap_(Level_40%2B),Item:All Souls Headwrap (Level 40+)
https://wiki.wizard101central.com/wiki/Item:Alea_of_the_Re-Risen_(Level_170%2B),Item:Alea of the Re-Risen (Level 170+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Headwrap_(Level_50%2B),Item:All Souls Headwrap (Level 50+)
https://wiki.wizard101central.com/wiki/Item:Alea_of_the_Re-Risen_(Level_50%2B),Item:Alea of the Re-Risen (Level 50+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Headwrap_(Level_60%2B),Item:All Souls Headwrap (Level 60+)
https://wiki.wizard101central.com/wiki/Item:Alea_of_the_Skinless_King_(Level_100%2B),Item:Alea of the Skinless King (Level 100+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Headwrap_(Level_70%2B),Item:All Souls Headwrap (Level 70+)
https://wiki.wizard101central.com/wiki/Item:Alea_of_the_Skinless_King_(Level_170%2B),Item:Alea of the Skinless King (Level 170+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Headwrap_(Level_80%2B),Item:All Souls Headwrap (Level 80+)
https://wiki.wizard101central.com/wiki/Item:Alea_of_the_Skinless_King_(Level_50%2B),Item:Alea of the Skinless King (Level 50+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Headwrap_(Level_90%2B),Item:All Souls Headwrap (Level 90+)
https://wiki.wizard101central.com/wiki/Item:Algid_Durvish_Armaments,Item:Algid Durvish Armaments
https://wiki.wizard101central.com/wiki/Item:All_Souls_Moccasins_(Any_Level),Item:All Souls Moccasins (Any Level)
https://wiki.wizard101central.com/wiki/Item:Algid_Longcoat,Item:Algid Longcoat
https://wiki.wizard101central.com/wiki/Item:All_Souls_Moccasins_(Level_10%2B),Item:All Souls Moccasins (Level 10+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Consistent_Clogs_(Any_Level),Item:Alhazred's Consistent Clogs (Any Level)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Moccasins_(Level_100%2B),Item:All Souls Moccasins (Level 100+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Consistent_Clogs_(Level_10%2B),Item:Alhazred's Consistent Clogs (Level 10+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Moccasins_(Level_110%2B),Item:All Souls Moccasins (Level 110+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Consistent_Clogs_(Level_100%2B),Item:Alhazred's Consistent Clogs (Level 100+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Moccasins_(Level_120%2B),Item:All Souls Moccasins (Level 120+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Consistent_Clogs_(Level_110%2B),Item:Alhazred's Consistent Clogs (Level 110+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Moccasins_(Level_130%2B),Item:All Souls Moccasins (Level 130+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Consistent_Clogs_(Level_120%2B),Item:Alhazred's Consistent Clogs (Level 120+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Moccasins_(Level_20%2B),Item:All Souls Moccasins (Level 20+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Consistent_Clogs_(Level_130%2B),Item:Alhazred's Consistent Clogs (Level 130+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Moccasins_(Level_30%2B),Item:All Souls Moccasins (Level 30+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Consistent_Clogs_(Level_140%2B),Item:Alhazred's Consistent Clogs (Level 140+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Moccasins_(Level_40%2B),Item:All Souls Moccasins (Level 40+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Consistent_Clogs_(Level_150%2B),Item:Alhazred's Consistent Clogs (Level 150+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Moccasins_(Level_50%2B),Item:All Souls Moccasins (Level 50+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Consistent_Clogs_(Level_20%2B),Item:Alhazred's Consistent Clogs (Level 20+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Moccasins_(Level_60%2B),Item:All Souls Moccasins (Level 60+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Consistent_Clogs_(Level_30%2B),Item:Alhazred's Consistent Clogs (Level 30+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Moccasins_(Level_70%2B),Item:All Souls Moccasins (Level 70+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Consistent_Clogs_(Level_40%2B),Item:Alhazred's Consistent Clogs (Level 40+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Moccasins_(Level_80%2B),Item:All Souls Moccasins (Level 80+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Consistent_Clogs_(Level_50%2B),Item:Alhazred's Consistent Clogs (Level 50+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Moccasins_(Level_90%2B),Item:All Souls Moccasins (Level 90+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Consistent_Clogs_(Level_60%2B),Item:Alhazred's Consistent Clogs (Level 60+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Regalia_(Any_Level),Item:All Souls Regalia (Any Level)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Consistent_Clogs_(Level_70%2B),Item:Alhazred's Consistent Clogs (Level 70+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Regalia_(Level_10%2B),Item:All Souls Regalia (Level 10+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Consistent_Clogs_(Level_80%2B),Item:Alhazred's Consistent Clogs (Level 80+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Regalia_(Level_100%2B),Item:All Souls Regalia (Level 100+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Consistent_Clogs_(Level_90%2B),Item:Alhazred's Consistent Clogs (Level 90+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Regalia_(Level_110%2B),Item:All Souls Regalia (Level 110+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Karmic_Fez_(Any_Level),Item:Alhazred's Karmic Fez (Any Level)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Regalia_(Level_120%2B),Item:All Souls Regalia (Level 120+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Karmic_Fez_(Level_10%2B),Item:Alhazred's Karmic Fez (Level 10+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Regalia_(Level_130%2B),Item:All Souls Regalia (Level 130+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Karmic_Fez_(Level_100%2B),Item:Alhazred's Karmic Fez (Level 100+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Regalia_(Level_20%2B),Item:All Souls Regalia (Level 20+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Karmic_Fez_(Level_110%2B),Item:Alhazred's Karmic Fez (Level 110+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Regalia_(Level_30%2B),Item:All Souls Regalia (Level 30+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Karmic_Fez_(Level_120%2B),Item:Alhazred's Karmic Fez (Level 120+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Regalia_(Level_40%2B),Item:All Souls Regalia (Level 40+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Karmic_Fez_(Level_130%2B),Item:Alhazred's Karmic Fez (Level 130+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Regalia_(Level_50%2B),Item:All Souls Regalia (Level 50+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Karmic_Fez_(Level_140%2B),Item:Alhazred's Karmic Fez (Level 140+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Regalia_(Level_60%2B),Item:All Souls Regalia (Level 60+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Karmic_Fez_(Level_150%2B),Item:Alhazred's Karmic Fez (Level 150+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Regalia_(Level_70%2B),Item:All Souls Regalia (Level 70+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Karmic_Fez_(Level_20%2B),Item:Alhazred's Karmic Fez (Level 20+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Regalia_(Level_80%2B),Item:All Souls Regalia (Level 80+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Karmic_Fez_(Level_30%2B),Item:Alhazred's Karmic Fez (Level 30+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Regalia_(Level_90%2B),Item:All Souls Regalia (Level 90+)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Karmic_Fez_(Level_40%2B),Item:Alhazred's Karmic Fez (Level 40+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Skull_Scepter_(Any_Level),Item:All Souls Skull Scepter (Any Level)
https://wiki.wizard101central.com/wiki/Item:Alhazred%27s_Karmic_Fez_(Level_50%2B),Item:Alhazred's Karmic Fez (Level 50+)
https://wiki.wizard101central.com/wiki/Item:All_Souls_Skull_Scepter_(Level_10%2B),Item:All Souls Skull Scepter (Level 10+)
